timestamp,hostname,pid,service,ip,port,username,auth_method,protocol,event_type,detailed_label,raw_message
2025-10-18 14:23:27+07:00,TDC-250818413,754360,sshd,37.27.209.186,50960,python,password,ssh2,fail,wrong_password,Failed password for invalid user python from 37.27.209.186 port 50960 ssh2
2025-10-18 14:23:27+07:00,TDC-250818413,754360,sshd,37.27.209.186,50960,,unknown,,info,disconnect,Received disconnect from 37.27.209.186 port 50960:11: Bye Bye [preauth]
2025-10-18 14:23:27+07:00,TDC-250818413,754360,sshd,37.27.209.186,50960,python,unknown,,fail,invalid_user,Disconnected from invalid user python 37.27.209.186 port 50960 [preauth]
2025-10-18 14:23:36+07:00,TDC-250818413,754363,sshd,91.205.128.170,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=91.205.128.170  user=root
2025-10-18 14:23:39+07:00,TDC-250818413,754363,sshd,91.205.128.170,58610,root,password,ssh2,fail,wrong_password,Failed password for root from 91.205.128.170 port 58610 ssh2
2025-10-18 14:23:40+07:00,TDC-250818413,754363,sshd,91.205.128.170,58610,,unknown,,info,disconnect,Disconnected from authenticating user root 91.205.128.170 port 58610 [preauth]
2025-10-18 14:23:40+07:00,TDC-250818413,754363,sshd,91.205.128.170,58610,,unknown,,info,disconnect,Received disconnect from 91.205.128.170 port 58610:11: Bye Bye [preauth]
2025-10-18 14:23:44+07:00,TDC-250818413,754365,sshd,196.251.84.181,40584,ubuntu,unknown,,fail,invalid_user,Invalid user ubuntu from 196.251.84.181 port 40584
2025-10-18 14:23:44+07:00,TDC-250818413,754365,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:23:44+07:00,TDC-250818413,754365,sshd,196.251.84.181,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=196.251.84.181
2025-10-18 14:23:46+07:00,TDC-250818413,754367,sshd,49.248.175.215,44206,ubnt,unknown,,fail,invalid_user,Invalid user ubnt from 49.248.175.215 port 44206
2025-10-18 14:23:46+07:00,TDC-250818413,754367,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:23:46+07:00,TDC-250818413,754367,sshd,49.248.175.215,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=49.248.175.215
2025-10-18 14:23:46+07:00,TDC-250818413,754365,sshd,196.251.84.181,40584,ubuntu,password,ssh2,fail,wrong_password,Failed password for invalid user ubuntu from 196.251.84.181 port 40584 ssh2
2025-10-18 14:23:47+07:00,TDC-250818413,754369,sshd,36.50.54.25,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=36.50.54.25
2025-10-18 14:23:47+07:00,TDC-250818413,754369,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:23:47+07:00,TDC-250818413,754365,sshd,196.251.84.181,40584,ubuntu,unknown,,fail,invalid_user,Connection closed by invalid user ubuntu 196.251.84.181 port 40584 [preauth]
2025-10-18 14:23:47+07:00,TDC-250818413,754369,sshd,36.50.54.25,48672,dokku,unknown,,fail,invalid_user,Invalid user dokku from 36.50.54.25 port 48672
2025-10-18 14:23:48+07:00,TDC-250818413,754367,sshd,49.248.175.215,44206,ubnt,password,ssh2,fail,wrong_password,Failed password for invalid user ubnt from 49.248.175.215 port 44206 ssh2
2025-10-18 14:23:49+07:00,TDC-250818413,754369,sshd,36.50.54.25,48672,dokku,password,ssh2,fail,wrong_password,Failed password for invalid user dokku from 36.50.54.25 port 48672 ssh2
2025-10-18 14:23:50+07:00,TDC-250818413,754367,sshd,49.248.175.215,44206,,unknown,,info,disconnect,Received disconnect from 49.248.175.215 port 44206:11: Bye Bye [preauth]
2025-10-18 14:23:50+07:00,TDC-250818413,754367,sshd,49.248.175.215,44206,ubnt,unknown,,fail,invalid_user,Disconnected from invalid user ubnt 49.248.175.215 port 44206 [preauth]
2025-10-18 14:23:51+07:00,TDC-250818413,754369,sshd,36.50.54.25,48672,,unknown,,info,disconnect,Received disconnect from 36.50.54.25 port 48672:11: Bye Bye [preauth]
2025-10-18 14:23:51+07:00,TDC-250818413,754369,sshd,36.50.54.25,48672,dokku,unknown,,fail,invalid_user,Disconnected from invalid user dokku 36.50.54.25 port 48672 [preauth]
2025-10-18 14:23:59+07:00,TDC-250818413,754371,sshd,14.195.83.210,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=14.195.83.210
2025-10-18 14:23:59+07:00,TDC-250818413,754371,sshd,14.195.83.210,20386,kguzman,unknown,,fail,invalid_user,Invalid user kguzman from 14.195.83.210 port 20386
2025-10-18 14:23:59+07:00,TDC-250818413,754371,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:01+07:00,TDC-250818413,754371,sshd,14.195.83.210,20386,kguzman,password,ssh2,fail,wrong_password,Failed password for invalid user kguzman from 14.195.83.210 port 20386 ssh2
2025-10-18 14:24:02+07:00,TDC-250818413,754371,sshd,14.195.83.210,20386,,unknown,,info,disconnect,Received disconnect from 14.195.83.210 port 20386:11: Bye Bye [preauth]
2025-10-18 14:24:02+07:00,TDC-250818413,754371,sshd,14.195.83.210,20386,kguzman,unknown,,fail,invalid_user,Disconnected from invalid user kguzman 14.195.83.210 port 20386 [preauth]
2025-10-18 14:24:03+07:00,TDC-250818413,754373,sshd,192.145.169.91,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91
2025-10-18 14:24:03+07:00,TDC-250818413,754373,sshd,192.145.169.91,59090,ubuntu,unknown,,fail,invalid_user,Invalid user ubuntu from 192.145.169.91 port 59090
2025-10-18 14:24:03+07:00,TDC-250818413,754373,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:04+07:00,TDC-250818413,754375,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:04+07:00,TDC-250818413,754375,sshd,45.159.112.142,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.159.112.142
2025-10-18 14:24:04+07:00,TDC-250818413,754375,sshd,45.159.112.142,59448,user,unknown,,fail,invalid_user,Invalid user user from 45.159.112.142 port 59448
2025-10-18 14:24:05+07:00,TDC-250818413,754373,sshd,192.145.169.91,59090,ubuntu,unknown,,fail,invalid_user,Disconnected from invalid user ubuntu 192.145.169.91 port 59090 [preauth]
2025-10-18 14:24:05+07:00,TDC-250818413,754373,sshd,192.145.169.91,59090,ubuntu,password,ssh2,fail,wrong_password,Failed password for invalid user ubuntu from 192.145.169.91 port 59090 ssh2
2025-10-18 14:24:05+07:00,TDC-250818413,754373,sshd,192.145.169.91,59090,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 59090:11: Bye Bye [preauth]
2025-10-18 14:24:06+07:00,TDC-250818413,754375,sshd,45.159.112.142,59448,user,password,ssh2,fail,wrong_password,Failed password for invalid user user from 45.159.112.142 port 59448 ssh2
2025-10-18 14:24:06+07:00,TDC-250818413,754377,sshd,192.145.169.91,59104,admin,unknown,,fail,invalid_user,Invalid user admin from 192.145.169.91 port 59104
2025-10-18 14:24:06+07:00,TDC-250818413,754375,sshd,45.159.112.142,59448,,unknown,,info,disconnect,Received disconnect from 45.159.112.142 port 59448:11: Bye Bye [preauth]
2025-10-18 14:24:06+07:00,TDC-250818413,754375,sshd,45.159.112.142,59448,user,unknown,,fail,invalid_user,Disconnected from invalid user user 45.159.112.142 port 59448 [preauth]
2025-10-18 14:24:06+07:00,TDC-250818413,754377,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:06+07:00,TDC-250818413,754377,sshd,192.145.169.91,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91
2025-10-18 14:24:09+07:00,TDC-250818413,754377,sshd,192.145.169.91,59104,admin,password,ssh2,fail,wrong_password,Failed password for invalid user admin from 192.145.169.91 port 59104 ssh2
2025-10-18 14:24:11+07:00,TDC-250818413,754377,sshd,192.145.169.91,59104,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 59104:11: Bye Bye [preauth]
2025-10-18 14:24:11+07:00,TDC-250818413,754377,sshd,192.145.169.91,59104,admin,unknown,,fail,invalid_user,Disconnected from invalid user admin 192.145.169.91 port 59104 [preauth]
2025-10-18 14:24:22+07:00,TDC-250818413,754379,sshd,185.169.6.22,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.169.6.22
2025-10-18 14:24:22+07:00,TDC-250818413,754379,sshd,185.169.6.22,56886,oracle,unknown,,fail,invalid_user,Invalid user oracle from 185.169.6.22 port 56886
2025-10-18 14:24:22+07:00,TDC-250818413,754379,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:24+07:00,TDC-250818413,754379,sshd,185.169.6.22,56886,oracle,password,ssh2,fail,wrong_password,Failed password for invalid user oracle from 185.169.6.22 port 56886 ssh2
2025-10-18 14:24:25+07:00,TDC-250818413,754379,sshd,185.169.6.22,56886,oracle,unknown,,fail,invalid_user,Disconnected from invalid user oracle 185.169.6.22 port 56886 [preauth]
2025-10-18 14:24:25+07:00,TDC-250818413,754379,sshd,185.169.6.22,56886,,unknown,,info,disconnect,Received disconnect from 185.169.6.22 port 56886:11: Bye Bye [preauth]
2025-10-18 14:24:27+07:00,TDC-250818413,754381,sshd,185.169.6.22,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.169.6.22  user=root
2025-10-18 14:24:29+07:00,TDC-250818413,754383,sshd,196.251.84.181,34352,ubuntu,unknown,,fail,invalid_user,Invalid user ubuntu from 196.251.84.181 port 34352
2025-10-18 14:24:29+07:00,TDC-250818413,754381,sshd,185.169.6.22,32826,root,password,ssh2,fail,wrong_password,Failed password for root from 185.169.6.22 port 32826 ssh2
2025-10-18 14:24:30+07:00,TDC-250818413,754381,sshd,185.169.6.22,32826,,unknown,,info,disconnect,Disconnected from authenticating user root 185.169.6.22 port 32826 [preauth]
2025-10-18 14:24:30+07:00,TDC-250818413,754381,sshd,185.169.6.22,32826,,unknown,,info,disconnect,Received disconnect from 185.169.6.22 port 32826:11: Bye Bye [preauth]
2025-10-18 14:24:30+07:00,TDC-250818413,754383,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:30+07:00,TDC-250818413,754383,sshd,196.251.84.181,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=196.251.84.181
2025-10-18 14:24:32+07:00,TDC-250818413,754383,sshd,196.251.84.181,34352,ubuntu,password,ssh2,fail,wrong_password,Failed password for invalid user ubuntu from 196.251.84.181 port 34352 ssh2
2025-10-18 14:24:34+07:00,TDC-250818413,754383,sshd,196.251.84.181,34352,ubuntu,unknown,,fail,invalid_user,Connection closed by invalid user ubuntu 196.251.84.181 port 34352 [preauth]
2025-10-18 14:24:35+07:00,TDC-250818413,754385,sshd,95.90.13.168,62874,w,unknown,,fail,invalid_user,Invalid user w from 95.90.13.168 port 62874
2025-10-18 14:24:35+07:00,TDC-250818413,754385,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:35+07:00,TDC-250818413,754385,sshd,95.90.13.168,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=95.90.13.168
2025-10-18 14:24:37+07:00,TDC-250818413,754385,sshd,95.90.13.168,62874,w,password,ssh2,fail,wrong_password,Failed password for invalid user w from 95.90.13.168 port 62874 ssh2
2025-10-18 14:24:38+07:00,TDC-250818413,754385,sshd,95.90.13.168,62874,,unknown,,info,disconnect,Received disconnect from 95.90.13.168 port 62874:11: Bye Bye [preauth]
2025-10-18 14:24:38+07:00,TDC-250818413,754385,sshd,95.90.13.168,62874,w,unknown,,fail,invalid_user,Disconnected from invalid user w 95.90.13.168 port 62874 [preauth]
2025-10-18 14:24:48+07:00,TDC-250818413,754387,sshd,91.205.128.170,58514,w,unknown,,fail,invalid_user,Invalid user w from 91.205.128.170 port 58514
2025-10-18 14:24:48+07:00,TDC-250818413,754387,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:48+07:00,TDC-250818413,754387,sshd,91.205.128.170,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=91.205.128.170
2025-10-18 14:24:49+07:00,TDC-250818413,754389,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:24:49+07:00,TDC-250818413,754389,sshd,49.248.175.215,60512,ubnt,unknown,,fail,invalid_user,Invalid user ubnt from 49.248.175.215 port 60512
2025-10-18 14:24:49+07:00,TDC-250818413,754389,sshd,49.248.175.215,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=49.248.175.215
2025-10-18 14:24:51+07:00,TDC-250818413,754389,sshd,49.248.175.215,60512,,unknown,,info,disconnect,Received disconnect from 49.248.175.215 port 60512:11: Bye Bye [preauth]
2025-10-18 14:24:51+07:00,TDC-250818413,754389,sshd,49.248.175.215,60512,ubnt,unknown,,fail,invalid_user,Disconnected from invalid user ubnt 49.248.175.215 port 60512 [preauth]
2025-10-18 14:24:51+07:00,TDC-250818413,754387,sshd,91.205.128.170,58514,w,unknown,,fail,invalid_user,Disconnected from invalid user w 91.205.128.170 port 58514 [preauth]
2025-10-18 14:24:51+07:00,TDC-250818413,754389,sshd,49.248.175.215,60512,ubnt,password,ssh2,fail,wrong_password,Failed password for invalid user ubnt from 49.248.175.215 port 60512 ssh2
2025-10-18 14:24:51+07:00,TDC-250818413,754387,sshd,91.205.128.170,58514,,unknown,,info,disconnect,Received disconnect from 91.205.128.170 port 58514:11: Bye Bye [preauth]
2025-10-18 14:24:51+07:00,TDC-250818413,754387,sshd,91.205.128.170,58514,w,password,ssh2,fail,wrong_password,Failed password for invalid user w from 91.205.128.170 port 58514 ssh2
2025-10-18 14:25:00+07:00,TDC-250818413,754391,sshd,104.208.108.166,48624,dba,unknown,,fail,invalid_user,Invalid user dba from 104.208.108.166 port 48624
2025-10-18 14:25:00+07:00,TDC-250818413,754391,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:00+07:00,TDC-250818413,754391,sshd,104.208.108.166,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=104.208.108.166
2025-10-18 14:25:03+07:00,TDC-250818413,754391,sshd,104.208.108.166,48624,dba,unknown,,fail,invalid_user,Disconnected from invalid user dba 104.208.108.166 port 48624 [preauth]
2025-10-18 14:25:03+07:00,TDC-250818413,754396,sshd,37.27.209.186,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=37.27.209.186
2025-10-18 14:25:03+07:00,TDC-250818413,754391,sshd,104.208.108.166,48624,,unknown,,info,disconnect,Received disconnect from 104.208.108.166 port 48624:11: Bye Bye [preauth]
2025-10-18 14:25:03+07:00,TDC-250818413,754396,sshd,37.27.209.186,60854,w,unknown,,fail,invalid_user,Invalid user w from 37.27.209.186 port 60854
2025-10-18 14:25:03+07:00,TDC-250818413,754391,sshd,104.208.108.166,48624,dba,password,ssh2,fail,wrong_password,Failed password for invalid user dba from 104.208.108.166 port 48624 ssh2
2025-10-18 14:25:03+07:00,TDC-250818413,754396,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:05+07:00,TDC-250818413,754396,sshd,37.27.209.186,60854,w,password,ssh2,fail,wrong_password,Failed password for invalid user w from 37.27.209.186 port 60854 ssh2
2025-10-18 14:25:06+07:00,TDC-250818413,754396,sshd,37.27.209.186,60854,,unknown,,info,disconnect,Received disconnect from 37.27.209.186 port 60854:11: Bye Bye [preauth]
2025-10-18 14:25:06+07:00,TDC-250818413,754396,sshd,37.27.209.186,60854,w,unknown,,fail,invalid_user,Disconnected from invalid user w 37.27.209.186 port 60854 [preauth]
2025-10-18 14:25:13+07:00,TDC-250818413,754398,sshd,196.251.84.181,55772,ubuntu,unknown,,fail,invalid_user,Invalid user ubuntu from 196.251.84.181 port 55772
2025-10-18 14:25:13+07:00,TDC-250818413,754398,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:13+07:00,TDC-250818413,754398,sshd,196.251.84.181,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=196.251.84.181
2025-10-18 14:25:15+07:00,TDC-250818413,754398,sshd,196.251.84.181,55772,ubuntu,password,ssh2,fail,wrong_password,Failed password for invalid user ubuntu from 196.251.84.181 port 55772 ssh2
2025-10-18 14:25:18+07:00,TDC-250818413,754398,sshd,196.251.84.181,55772,ubuntu,unknown,,fail,invalid_user,Connection closed by invalid user ubuntu 196.251.84.181 port 55772 [preauth]
2025-10-18 14:25:26+07:00,TDC-250818413,754400,sshd,192.145.169.91,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91
2025-10-18 14:25:26+07:00,TDC-250818413,754400,sshd,192.145.169.91,37800,ubuntu,unknown,,fail,invalid_user,Invalid user ubuntu from 192.145.169.91 port 37800
2025-10-18 14:25:26+07:00,TDC-250818413,754400,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:28+07:00,TDC-250818413,754400,sshd,192.145.169.91,37800,ubuntu,password,ssh2,fail,wrong_password,Failed password for invalid user ubuntu from 192.145.169.91 port 37800 ssh2
2025-10-18 14:25:29+07:00,TDC-250818413,754400,sshd,192.145.169.91,37800,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 37800:11: Bye Bye [preauth]
2025-10-18 14:25:29+07:00,TDC-250818413,754400,sshd,192.145.169.91,37800,ubuntu,unknown,,fail,invalid_user,Disconnected from invalid user ubuntu 192.145.169.91 port 37800 [preauth]
2025-10-18 14:25:29+07:00,TDC-250818413,754402,sshd,36.50.54.25,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=36.50.54.25  user=root
2025-10-18 14:25:32+07:00,TDC-250818413,754402,sshd,36.50.54.25,46214,root,password,ssh2,fail,wrong_password,Failed password for root from 36.50.54.25 port 46214 ssh2
2025-10-18 14:25:32+07:00,TDC-250818413,754404,sshd,192.145.169.91,39222,admin,unknown,,fail,invalid_user,Invalid user admin from 192.145.169.91 port 39222
2025-10-18 14:25:32+07:00,TDC-250818413,754404,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:32+07:00,TDC-250818413,754404,sshd,192.145.169.91,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.145.169.91
2025-10-18 14:25:33+07:00,TDC-250818413,754402,sshd,36.50.54.25,46214,,unknown,,info,disconnect,Received disconnect from 36.50.54.25 port 46214:11: Bye Bye [preauth]
2025-10-18 14:25:33+07:00,TDC-250818413,754402,sshd,36.50.54.25,46214,,unknown,,info,disconnect,Disconnected from authenticating user root 36.50.54.25 port 46214 [preauth]
2025-10-18 14:25:33+07:00,TDC-250818413,754362,sshd,220.250.41.11,54592,,unknown,,info,other,fatal: Timeout before authentication for 220.250.41.11 port 54592
2025-10-18 14:25:34+07:00,TDC-250818413,754404,sshd,192.145.169.91,39222,admin,password,ssh2,fail,wrong_password,Failed password for invalid user admin from 192.145.169.91 port 39222 ssh2
2025-10-18 14:25:34+07:00,TDC-250818413,754404,sshd,192.145.169.91,39222,,unknown,,info,disconnect,Received disconnect from 192.145.169.91 port 39222:11: Bye Bye [preauth]
2025-10-18 14:25:34+07:00,TDC-250818413,754404,sshd,192.145.169.91,39222,admin,unknown,,fail,invalid_user,Disconnected from invalid user admin 192.145.169.91 port 39222 [preauth]
2025-10-18 14:25:47+07:00,TDC-250818413,754406,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:47+07:00,TDC-250818413,754406,sshd,185.169.6.22,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=185.169.6.22
2025-10-18 14:25:47+07:00,TDC-250818413,754406,sshd,185.169.6.22,42104,oracle,unknown,,fail,invalid_user,Invalid user oracle from 185.169.6.22 port 42104
2025-10-18 14:25:49+07:00,TDC-250818413,754406,sshd,185.169.6.22,42104,oracle,unknown,,fail,invalid_user,Disconnected from invalid user oracle 185.169.6.22 port 42104 [preauth]
2025-10-18 14:25:49+07:00,TDC-250818413,754406,sshd,185.169.6.22,42104,oracle,password,ssh2,fail,wrong_password,Failed password for invalid user oracle from 185.169.6.22 port 42104 ssh2
2025-10-18 14:25:49+07:00,TDC-250818413,754406,sshd,185.169.6.22,42104,,unknown,,info,disconnect,Received disconnect from 185.169.6.22 port 42104:11: Bye Bye [preauth]
2025-10-18 14:25:53+07:00,TDC-250818413,754408,sshd,95.90.13.168,59921,dba,unknown,,fail,invalid_user,Invalid user dba from 95.90.13.168 port 59921
2025-10-18 14:25:53+07:00,TDC-250818413,754408,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:53+07:00,TDC-250818413,754408,sshd,95.90.13.168,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=95.90.13.168
2025-10-18 14:25:54+07:00,TDC-250818413,754410,sshd,14.195.83.210,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=14.195.83.210  user=root
2025-10-18 14:25:55+07:00,TDC-250818413,754408,sshd,95.90.13.168,59921,dba,password,ssh2,fail,wrong_password,Failed password for invalid user dba from 95.90.13.168 port 59921 ssh2
2025-10-18 14:25:56+07:00,TDC-250818413,754408,sshd,95.90.13.168,59921,,unknown,,info,disconnect,Received disconnect from 95.90.13.168 port 59921:11: Bye Bye [preauth]
2025-10-18 14:25:56+07:00,TDC-250818413,754408,sshd,95.90.13.168,59921,dba,unknown,,fail,invalid_user,Disconnected from invalid user dba 95.90.13.168 port 59921 [preauth]
2025-10-18 14:25:57+07:00,TDC-250818413,754410,sshd,14.195.83.210,22982,root,password,ssh2,fail,wrong_password,Failed password for root from 14.195.83.210 port 22982 ssh2
2025-10-18 14:25:58+07:00,TDC-250818413,754412,sshd,196.251.84.181,49330,ubuntu,unknown,,fail,invalid_user,Invalid user ubuntu from 196.251.84.181 port 49330
2025-10-18 14:25:58+07:00,TDC-250818413,754410,sshd,14.195.83.210,22982,,unknown,,info,disconnect,Received disconnect from 14.195.83.210 port 22982:11: Bye Bye [preauth]
2025-10-18 14:25:58+07:00,TDC-250818413,754410,sshd,14.195.83.210,22982,,unknown,,info,disconnect,Disconnected from authenticating user root 14.195.83.210 port 22982 [preauth]
2025-10-18 14:25:58+07:00,TDC-250818413,754412,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:25:58+07:00,TDC-250818413,754412,sshd,196.251.84.181,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=196.251.84.181
2025-10-18 14:26:00+07:00,TDC-250818413,754412,sshd,196.251.84.181,49330,ubuntu,password,ssh2,fail,wrong_password,Failed password for invalid user ubuntu from 196.251.84.181 port 49330 ssh2
2025-10-18 14:26:01+07:00,TDC-250818413,754414,sshd,91.205.128.170,,root,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=91.205.128.170  user=root
2025-10-18 14:26:01+07:00,TDC-250818413,754412,sshd,196.251.84.181,49330,ubuntu,unknown,,fail,invalid_user,Connection closed by invalid user ubuntu 196.251.84.181 port 49330 [preauth]
2025-10-18 14:26:02+07:00,TDC-250818413,754414,sshd,91.205.128.170,58416,root,password,ssh2,fail,wrong_password,Failed password for root from 91.205.128.170 port 58416 ssh2
2025-10-18 14:26:02+07:00,TDC-250818413,754416,sshd,49.248.175.215,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=49.248.175.215
2025-10-18 14:26:02+07:00,TDC-250818413,754416,sshd,49.248.175.215,50820,ubnt,unknown,,fail,invalid_user,Invalid user ubnt from 49.248.175.215 port 50820
2025-10-18 14:26:02+07:00,TDC-250818413,754416,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:26:03+07:00,TDC-250818413,754414,sshd,91.205.128.170,58416,,unknown,,info,disconnect,Received disconnect from 91.205.128.170 port 58416:11: Bye Bye [preauth]
2025-10-18 14:26:03+07:00,TDC-250818413,754414,sshd,91.205.128.170,58416,,unknown,,info,disconnect,Disconnected from authenticating user root 91.205.128.170 port 58416 [preauth]
2025-10-18 14:26:04+07:00,TDC-250818413,754418,sshd,45.159.112.142,49420,user,unknown,,fail,invalid_user,Invalid user user from 45.159.112.142 port 49420
2025-10-18 14:26:04+07:00,TDC-250818413,754416,sshd,49.248.175.215,50820,ubnt,password,ssh2,fail,wrong_password,Failed password for invalid user ubnt from 49.248.175.215 port 50820 ssh2
2025-10-18 14:26:04+07:00,TDC-250818413,754418,sshd,,,unknown,unknown,,fail,check_pass_unknown,pam_unix(sshd:auth): check pass; user unknown
2025-10-18 14:26:04+07:00,TDC-250818413,754418,sshd,45.159.112.142,,,unknown,,fail,auth_failure_pam,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=45.159.112.142
2025-10-18 14:26:05+07:00,TDC-250818413,754416,sshd,49.248.175.215,50820,,unknown,,info,disconnect,Received disconnect from 49.248.175.215 port 50820:11: Bye Bye [preauth]
2025-10-18 14:26:05+07:00,TDC-250818413,754416,sshd,49.248.175.215,50820,ubnt,unknown,,fail,invalid_user,Disconnected from invalid user ubnt 49.248.175.215 port 50820 [preauth]
2025-10-18 14:26:07+07:00,TDC-250818413,754418,sshd,45.159.112.142,49420,user,password,ssh2,fail,wrong_password,Failed password for invalid user user from 45.159.112.142 port 49420 ssh2
